slug,name,publisher,publisher_id,source_url,regions,communities,start_locality,km,ascent_m,ascent_per_km,length_class,bc_fraction,bc_fraction_source,matched_fraction,bc_match_rate,n_ways,gap_km,gap_cause,drift_km,routed_km,rideable_km,unmatched_km,ferry_km,cross_border_km,unpaved_pct,unpaved_pct_source,rugg_dom,rugg_max,rugg_p75,steep_pct,remote_share,comfort_comfy_pct,comfort_onaxis_km,traffic_floor,fastroad,fast_km,fast_rated,source_difficulty,singletrack_pct,tier,tier_surface_term,tier_climb_term,tier_singletrack_term,tier_remoteness_term,tier_decisive_floor,tier_floor_reason,comfort_label,surface_labels,difficulty_sentence,comfort_km_c1,comfort_km_c2,comfort_km_c3,comfort_km_c4,comfort_km_c5,comfort_km_c6,comfort_km_backcountry,comfort_km_forbidden
van-to-can-day-1,Van to Can Day 1,Elbow Valley Cycle Club,elbow-valley-cycle-club,https://ridewithgps.com/routes/55626072,"Vancouver, Coast and Mountains",Abbotsford; Aldergrove; Burnaby; Chilliwack; Coquitlam; Cultus Lake; Delta; Fort Langley; Langley; Maple Ridge; Mission; New Westminster; North Vancouver; Pitt Meadows; Port Coquitlam; Port Moody; Surrey; Vancouver,Vancouver,115.0,811.0,7.1,Weekend or more,1.0,measured,0.9484,0.9946,292,5.96,none,0.0,0.0,115.48,0.62,0.0,0.0,7,osm,0,0,0,1,0,43,100.3,,sections,9,TRUE,2,,Ambitious,0,1,0,0,publisher,,Shares roads with traffic,Mostly paved; Some climbing,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum, plus some climbing.",31.9,9.8,30.7,17.3,6.9,2.4,1.2,0.0
vancouver-city-circle,Vancouver City Circle,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Vancouver; West Vancouver,Vancouver,20.0,,,Afternoon,1.0,measured,0.9694,0.9946,55,0.61,none,0.0,0.0,13.88,0.08,1.91,0.0,0,osm,0,0,0,0,0,88,7.7,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",6.5,0.3,0.4,0.2,0.3,0.0,0.0,0.0
vancouver-crossing-loop-cw,Vancouver Crossing Loop,Adventure Cycling Association,adventure-cycling-association,https://www.adventurecycling.org/routes-and-maps/adventure-cycling-route-network/vancouver-crossing-loop/,"Vancouver Island; Vancouver, Coast and Mountains",Beach Grove; Beaver Point; Bowen Island; Burnaby; Cassidy; Cedar; Central Saanich; Colwood; Delta; Duncan; Esquimalt; Galiano; Galiano Island; Ladysmith; Lake Cowichan; Langford; Malahat; Mayne Island; Metchosin; Nanaimo; New Westminster; North Cowichan; North Saanich; North Vancouver; Oak Bay; Richmond; Saanich; Shawnigan Lake; Sidney; Surrey; Tsawwassen; University Hill; Vancouver; Victoria; View Royal; West Vancouver,Victoria,503.0,3165.0,6.3,Expedition,1.0,measured,0.7583,0.9804,729,121.6,ferry,0.0,0.0,346.74,6.79,63.26,0.0,46,osm,0,2,1,4,0,81,358.5,,sections,21,TRUE,,,Moderate,0,1,0,0,,,Low-traffic riding,Mixed surface; Some climbing,"Difficulty: Moderate, because of some climbing.",239.6,48.6,30.8,15.7,18.1,2.6,3.1,0.4
vb-1,Seaside Beaches,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Richmond; University Hill; Vancouver; West Vancouver,,18.0,,,Afternoon,1.0,publisher scope,0.9443,0.9724,32,0.54,none,0.0,0.0,9.11,0.25,0.07,0.0,38,osm,0,1,1,0,0,100,6.9,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,5.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0
vb-12,Arbutus Greenway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Richmond; Vancouver; West Vancouver,,17.0,,,Afternoon,1.0,publisher scope,0.9439,0.9978,27,0.46,none,0.0,0.0,7.98,0.02,0.0,0.0,0,osm,0,0,0,0,0,97,7.0,,,0,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,3.9,2.9,0.2,0.0,0.0,0.0,0.0,0.0
vb-13,Vancouver to Steveston,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond; Vancouver,,44.0,,,Full day,1.0,publisher scope,0.9606,0.9884,41,0.6,none,0.0,0.0,15.2,0.18,0.0,0.0,16,osm,0,2,0,0,0,85,12.2,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",9.5,0.4,1.7,0.1,0.0,0.0,0.5,0.0
vb-18,BC Parkway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Delta; New Westminster; North Vancouver; Richmond; Surrey; Vancouver,,36.0,,,Full day,1.0,publisher scope,0.9396,0.9819,62,0.99,none,0.0,0.0,16.1,0.29,0.34,0.0,9,osm,0,0,0,4,0,99,13.4,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",12.8,0.3,0.2,0.0,0.0,0.0,0.1,0.0
vb-19,Burnaby Scenic & Adanac Bikeway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Port Moody; Vancouver; West Vancouver,,35.0,,,Full day,1.0,publisher scope,0.912,0.9913,107,2.55,none,0.0,0.0,28.7,0.25,0.0,0.0,16,osm,0,0,0,4,0,93,21.6,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",16.4,3.9,1.4,0.0,0.0,0.0,0.0,0.0
vb-2,Seaside Greenway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Richmond; University Hill; Vancouver; West Vancouver,,24.0,,,Afternoon,1.0,publisher scope,0.9448,0.9894,96,1.88,none,0.0,0.0,31.21,0.33,0.91,0.0,13,osm,0,1,0,0,0,100,22.6,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",20.1,2.4,0.1,0.0,0.0,0.0,0.0,0.6
vb-3,False Creek & Granville Island,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Vancouver; West Vancouver,,10.0,,,Afternoon,1.0,publisher scope,0.9162,0.9964,23,0.34,none,0.0,0.0,4.01,0.01,0.05,0.0,,,,,,,,,,,,,FALSE,0,,Easy,0,0,0,0,,,,,Difficulty: Easy — no major climbing or rough surface.,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
vb-31,Crosstown & Queens Park,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Delta; New Westminster; Port Moody; Richmond; Surrey,,16.0,,,Afternoon,1.0,publisher scope,0.9241,0.9743,40,0.88,none,0.0,0.0,11.6,0.3,0.0,0.0,2,osm,0,0,0,4,0,100,9.7,,,0,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,3.2,6.3,0.0,0.0,0.0,0.0,0.2,0.0
vb-32,Seymour Valley,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver,,29.0,,,Afternoon,1.0,publisher scope,0.9643,0.9825,47,1.38,none,0.0,0.0,38.66,0.68,0.0,0.0,44,osm,0,3,2,13,0,100,34.5,,,0,TRUE,,,Ambitious,1,1,0,0,,,Low-traffic riding,Mixed surface; Chunky gravel,"Difficulty: Ambitious, because of some loose surface + some climbing.",31.1,1.9,0.0,0.0,0.0,0.0,1.5,0.0
vb-35,Mosquito Creek,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Vancouver; West Vancouver,,8.0,,,Afternoon,1.0,publisher scope,0.9049,0.9838,35,0.68,none,0.0,0.0,5.34,0.09,0.0,0.0,0,osm,0,0,0,0,0,58,5.3,,,0,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,2.1,0.9,1.7,0.5,0.0,0.0,0.1,0.0
vb-39,Shoreline Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Port Coquitlam; Port Moody,,9.0,,,Afternoon,1.0,publisher scope,0.9671,0.9901,12,0.21,none,0.0,0.0,6.39,0.06,0.0,0.0,0,osm,0,0,0,0,0,91,5.7,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,4.2,1.1,0.0,0.5,0.0,0.0,0.0,0.0
vb-45,Colony Farm,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; New Westminster; Pitt Meadows; Port Coquitlam; Port Moody; Surrey,,16.0,,,Afternoon,1.0,publisher scope,0.9631,0.9934,21,0.9,none,0.0,0.0,24.39,0.16,0.0,0.0,32,osm,0,2,1,0,0,90,20.7,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,11.8,6.9,0.0,2.0,0.0,0.0,0.0,0.0
vb-52,Around Richmond,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond; Vancouver,,38.0,,,Full day,1.0,publisher scope,0.9544,0.9812,92,1.63,none,0.0,0.0,34.8,0.65,0.0,0.0,9,osm,0,0,0,0,0,71,32.2,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",13.7,8.5,6.4,2.9,0.0,0.0,0.6,0.0
vb-53,Railway Greenway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond; Vancouver,,23.0,,,Afternoon,1.0,publisher scope,0.9605,0.9985,24,0.37,none,0.0,0.0,9.32,0.01,0.0,0.0,0,osm,0,0,0,0,0,88,6.8,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,5.9,0.0,0.7,0.1,0.0,0.0,0.1,0.0
vb-54,West Dyke & Middle Arm,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond; Vancouver,,22.0,,,Afternoon,1.0,publisher scope,0.9465,0.9815,58,0.94,none,0.0,0.0,17.66,0.33,0.0,0.0,15,osm,0,2,0,0,0,60,14.2,,,0,TRUE,0,,Easy,0,0,0,0,,,Some traffic sharing,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,5.3,2.7,3.7,2.0,0.0,0.0,0.6,0.0
vb-55,Steveston South Dyke Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond,,20.0,,,Afternoon,1.0,publisher scope,0.9617,0.9772,21,0.39,none,0.0,0.0,9.53,0.22,0.0,0.0,5,osm,0,0,0,0,0,86,9.3,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,6.7,1.3,1.3,0.0,0.0,0.0,0.0,0.0
vb-6,Bike the Bridge,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Vancouver; West Vancouver,,20.0,,,Afternoon,1.0,publisher scope,0.9471,0.989,47,0.99,none,0.0,0.0,4.47,0.05,0.39,0.0,0,osm,0,0,0,0,0,99,13.8,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Low-traffic riding,Mostly paved,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",12.7,0.9,0.2,0.0,0.0,0.0,0.0,0.3
vb-65,Friesens Ride,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Surrey; White Rock,,24.0,,,Afternoon,1.0,publisher scope,0.9171,0.9793,54,0.96,none,0.0,0.0,9.36,0.19,0.0,0.0,0,osm,0,0,0,2,0,72,5.1,,,0,TRUE,1,,Moderate,0,0,0,0,publisher,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",0.8,2.6,1.4,0.0,0.0,0.0,0.3,0.0
vb-8,Portside,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Vancouver; West Vancouver,,20.0,,,Afternoon,1.0,publisher scope,0.9236,0.9913,46,1.29,none,0.0,0.0,16.68,0.14,0.15,0.0,9,osm,0,0,0,0,0,98,11.2,,,0,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,6.8,4.1,0.2,0.1,0.0,0.0,0.0,0.0
vb-9,The Drive,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",North Vancouver; Vancouver; West Vancouver,,16.0,,,Afternoon,1.0,publisher scope,0.9045,0.9929,10,0.17,none,0.0,0.0,1.73,0.01,0.0,0.0,,,,,,,,,,,,,FALSE,1,,Moderate,0,0,0,0,publisher,,,,"Difficulty: Moderate, because of the route publisher's own rating as a minimum.",0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
vedder-heronry-rotary-trail-w22,Rotary Loop Trail,Trails BC,trails-bc,https://trailsbc.ca/loops/vedder-heronry-rotary-trail-w22/,"Vancouver, Coast and Mountains",Abbotsford; Chilliwack; Cultus Lake,,12.0,,,Afternoon,1.0,measured,0.9627,0.9808,25,0.45,none,0.0,0.0,12.07,0.23,0.0,0.0,100,osm,2,2,2,0,0,100,8.6,,,0,TRUE,,,Moderate,1,0,0,0,,,Low-traffic riding,Almost all gravel,"Difficulty: Moderate, because of some loose surface.",7.6,0.9,0.0,0.0,0.0,0.0,0.1,0.0
vedder-loop,Vedder Loop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Abbotsford; Chilliwack; Cultus Lake,Chilliwack,21.0,63.0,3.0,Afternoon,1.0,measured,0.9846,0.99,20,0.32,none,0.0,0.0,20.55,0.21,0.0,0.0,95,osm,2,2,2,0,0,98,18.5,,,0,TRUE,0,,Moderate,1,0,0,0,,,Low-traffic riding,Almost all gravel; Gentle grades,"Difficulty: Moderate, because of some loose surface.",18.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0
vedder-sumas-river-c47,Vedder Sumas River,Trails BC,trails-bc,https://trailsbc.ca/loops/vedder-sumas-river-c47/,"Vancouver, Coast and Mountains",Abbotsford; Chilliwack; Cultus Lake,,92.0,181.0,2.0,Weekend or more,1.0,measured,0.976,0.9886,113,2.19,none,0.08,0.0,91.59,1.04,0.0,0.0,48,osm,0,2,1,2,0,53,83.1,,sections,28,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,37.7,6.1,10.4,0.7,5.4,22.3,0.4,0.0
victoria-port-renfrew-lake-cowichan-duncan-victoria,Victoria - Port Renfrew - Lake Cowichan - Duncan - Victoria,Cross Canada Cycle Tour Society,cross-canada-cycle-tour-society,https://ridewithgps.com/routes/35337838,Vancouver Island,Cobble Hill; Colwood; Cowichan Bay; Duncan; Esquimalt; Lake Cowichan; Langford; Malahat; Metchosin; Mill Bay; North Cowichan; Oak Bay; Port Renfrew; River Jordan; Saanich; Shawnigan Lake; Sooke; Victoria; View Royal,Victoria,264.0,2993.0,11.3,Weekend or more,1.0,measured,0.9724,0.9956,340,7.28,none,0.12,0.0,257.35,1.13,2.66,0.0,1,osm,0,0,0,12,19,7,252.4,2,mostly,186,TRUE,,,Ambitious,0,1,0,0,traffic,,Shares roads with traffic,Mostly paved; Some climbing,"Difficulty: Ambitious, because of a lot of riding on busier roads, plus some climbing.",15.1,2.9,32.4,15.7,102.0,84.1,0.1,0.0
west-vancouver-exploring,West Vancouver Exploring,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Bowen Island; North Vancouver; Vancouver; West Vancouver,West Vancouver,36.0,665.0,18.5,Full day,1.0,measured,0.9406,0.9828,99,2.17,none,0.0,0.0,24.45,0.42,0.0,0.0,9,osm,0,0,0,8,0,65,30.1,,,3,TRUE,1,,Ambitious,0,2,0,0,,,Some traffic sharing,Mostly paved; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing.",6.4,12.6,3.8,3.6,3.1,0.0,0.5,0.0
westham-island,Westham Island,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond,Delta,9.0,13.0,1.4,Afternoon,1.0,measured,0.975,0.986,13,0.22,none,0.0,0.0,2.01,0.03,0.0,0.0,10,osm,0,0,0,0,0,56,7.2,,,0,TRUE,0,,Easy,0,0,0,0,,,Some traffic sharing,Mostly paved; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,0.5,3.5,0.5,2.8,0.0,0.0,0.0,0.0
white-rock-south-surrey-big-loop,White Rock + South Surrey Big Loop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Surrey; White Rock,Surrey,32.0,,,Full day,1.0,measured,0.9497,0.989,108,1.6,none,0.0,0.0,22.97,0.25,0.0,0.0,43,osm,0,2,1,3,0,82,23.3,,,0,TRUE,2,,Ambitious,0,0,0,0,publisher,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",10.4,7.2,4.2,0.0,0.0,0.0,1.5,0.0
